artist,title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,tag,hdbscan_cluster,dbscan_cluster
ky-mani marley,warriors,0cSkIGgh1uICEIcmEb1niw,0.911,0.565,9,-6.209,0,0.0718,0.429,0.0,0.0802,0.751,96.012,audio_features,spotify:track:0cSkIGgh1uICEIcmEb1niw,https://api.spotify.com/v1/tracks/0cSkIGgh1uICEIcmEb1niw,https://api.spotify.com/v1/audio-analysis/0cSkIGgh1uICEIcmEb1niw,185312,4,not_hot,52,14
k.t. oslin,lonely but only for you,3JRU8vkhKyDbdA0R3ly9tZ,0.71,0.335,0,-11.64,1,0.0256,0.374,1.24e-05,0.119,0.613,98.407,audio_features,spotify:track:3JRU8vkhKyDbdA0R3ly9tZ,https://api.spotify.com/v1/tracks/3JRU8vkhKyDbdA0R3ly9tZ,https://api.spotify.com/v1/audio-analysis/3JRU8vkhKyDbdA0R3ly9tZ,189920,4,not_hot,158,11
parov stelar,jimmy's gang,0AsMWmrDR1XcVOIASfmvzW,0.902,0.692,9,-7.057,0,0.0714,0.0882,0.823,0.0884,0.461,125.023,audio_features,spotify:track:0AsMWmrDR1XcVOIASfmvzW,https://api.spotify.com/v1/tracks/0AsMWmrDR1XcVOIASfmvzW,https://api.spotify.com/v1/audio-analysis/0AsMWmrDR1XcVOIASfmvzW,327400,4,not_hot,114,12
"earth, wind & fire",to you (feat. brian mcknight),3kXoKlD84c6OmIcOLfrfEs,0.674,0.832,9,-7.892,1,0.0308,0.146,5.06e-06,0.138,0.981,125.996,audio_features,spotify:track:3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/tracks/3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/audio-analysis/3kXoKlD84c6OmIcOLfrfEs,216022,4,not_hot,140,22
"earth, wind & fire",mom,3kXoKlD84c6OmIcOLfrfEs,0.674,0.832,9,-7.892,1,0.0308,0.146,5.06e-06,0.138,0.981,125.996,audio_features,spotify:track:3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/tracks/3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/audio-analysis/3kXoKlD84c6OmIcOLfrfEs,216022,4,not_hot,140,22
"earth, wind & fire",love music,3kXoKlD84c6OmIcOLfrfEs,0.674,0.832,9,-7.892,1,0.0308,0.146,5.06e-06,0.138,0.981,125.996,audio_features,spotify:track:3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/tracks/3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/audio-analysis/3kXoKlD84c6OmIcOLfrfEs,216022,4,not_hot,140,22
the score,never going back,19Shlms2uTnOjIUg50TXzd,0.654,0.336,6,-12.825,1,0.0379,0.858,0.385,0.0786,0.947,176.083,audio_features,spotify:track:19Shlms2uTnOjIUg50TXzd,https://api.spotify.com/v1/tracks/19Shlms2uTnOjIUg50TXzd,https://api.spotify.com/v1/audio-analysis/19Shlms2uTnOjIUg50TXzd,134400,4,not_hot,99,2
jonny lang,hide your love,6DCALWbYX0BCOAGy0hMmRs,0.621,0.693,8,-8.755,1,0.0407,0.579,0.000295,0.0634,0.896,112.439,audio_features,spotify:track:6DCALWbYX0BCOAGy0hMmRs,https://api.spotify.com/v1/tracks/6DCALWbYX0BCOAGy0hMmRs,https://api.spotify.com/v1/audio-analysis/6DCALWbYX0BCOAGy0hMmRs,251307,4,not_hot,275,18
jonny lang,save yourself,6DCALWbYX0BCOAGy0hMmRs,0.621,0.693,8,-8.755,1,0.0407,0.579,0.000295,0.0634,0.896,112.439,audio_features,spotify:track:6DCALWbYX0BCOAGy0hMmRs,https://api.spotify.com/v1/tracks/6DCALWbYX0BCOAGy0hMmRs,https://api.spotify.com/v1/audio-analysis/6DCALWbYX0BCOAGy0hMmRs,251307,4,not_hot,275,18
björk,crying,2r2po2XXRmk9zgiFYHcHNZ,0.658,0.678,4,-11.123,0,0.0309,0.00602,0.0155,0.413,0.702,116.203,audio_features,spotify:track:2r2po2XXRmk9zgiFYHcHNZ,https://api.spotify.com/v1/tracks/2r2po2XXRmk9zgiFYHcHNZ,https://api.spotify.com/v1/audio-analysis/2r2po2XXRmk9zgiFYHcHNZ,289733,4,not_hot,5,21
third world,reggae radio station,3POCsPpJE6upwFWnQxGNLU,0.841,0.372,9,-16.564,0,0.0879,0.23,7.03e-06,0.221,0.827,139.725,audio_features,spotify:track:3POCsPpJE6upwFWnQxGNLU,https://api.spotify.com/v1/tracks/3POCsPpJE6upwFWnQxGNLU,https://api.spotify.com/v1/audio-analysis/3POCsPpJE6upwFWnQxGNLU,244373,4,not_hot,203,17
supertramp,gone hollywood,67oyFnjJnn78fZP9KjeZx0,0.42,0.668,1,-7.35,1,0.0517,0.607,0.016,0.0585,0.338,125.391,audio_features,spotify:track:67oyFnjJnn78fZP9KjeZx0,https://api.spotify.com/v1/tracks/67oyFnjJnn78fZP9KjeZx0,https://api.spotify.com/v1/audio-analysis/67oyFnjJnn78fZP9KjeZx0,350573,4,not_hot,93,16
the cranberries,waltzing back,0gEyKnHvgkrkBM6fbeHdwK,0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,audio_features,spotify:track:0gEyKnHvgkrkBM6fbeHdwK,https://api.spotify.com/v1/tracks/0gEyKnHvgkrkBM6fbeHdwK,https://api.spotify.com/v1/audio-analysis/0gEyKnHvgkrkBM6fbeHdwK,274707,4,not_hot,176,23
the cranberries,liar,0gEyKnHvgkrkBM6fbeHdwK,0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,audio_features,spotify:track:0gEyKnHvgkrkBM6fbeHdwK,https://api.spotify.com/v1/tracks/0gEyKnHvgkrkBM6fbeHdwK,https://api.spotify.com/v1/audio-analysis/0gEyKnHvgkrkBM6fbeHdwK,274707,4,not_hot,176,23
dinah shore,laughing on the outside (crying on the inside),2RG22MnkRzrPNAyc0eFn8w,0.414,0.148,7,-13.059,0,0.0387,0.92,1.36e-06,0.202,0.289,65.673,audio_features,spotify:track:2RG22MnkRzrPNAyc0eFn8w,https://api.spotify.com/v1/tracks/2RG22MnkRzrPNAyc0eFn8w,https://api.spotify.com/v1/audio-analysis/2RG22MnkRzrPNAyc0eFn8w,186960,4,not_hot,50,14
susan tedeschi,can't sleep at night,167XXjgGyn1vLtW3EL3kGf,0.376,0.54,11,-7.818,0,0.0668,0.896,0.0158,0.112,0.356,67.998,audio_features,spotify:track:167XXjgGyn1vLtW3EL3kGf,https://api.spotify.com/v1/tracks/167XXjgGyn1vLtW3EL3kGf,https://api.spotify.com/v1/audio-analysis/167XXjgGyn1vLtW3EL3kGf,232880,4,not_hot,242,1
justin bieber,no pressure,23UV8pJEvRnAZd6ZAXBC0H,0.644,0.595,1,-6.877,1,0.215,0.121,0.0,0.279,0.554,148.889,audio_features,spotify:track:23UV8pJEvRnAZd6ZAXBC0H,https://api.spotify.com/v1/tracks/23UV8pJEvRnAZd6ZAXBC0H,https://api.spotify.com/v1/audio-analysis/23UV8pJEvRnAZd6ZAXBC0H,286853,3,not_hot,89,7
ramones,surfin' bird,5NoQvINZLBV1wMYPdNmReL,0.56,0.965,11,-2.341,1,0.0409,0.121,6.23e-06,0.169,0.964,162.825,audio_features,spotify:track:5NoQvINZLBV1wMYPdNmReL,https://api.spotify.com/v1/tracks/5NoQvINZLBV1wMYPdNmReL,https://api.spotify.com/v1/audio-analysis/5NoQvINZLBV1wMYPdNmReL,149787,4,not_hot,70,30
dan seals,three time loser,4ZNUKBCXaU3SC7wCDXD7yw,0.71,0.523,10,-13.852,1,0.0316,0.0852,1.76e-05,0.172,0.787,104.856,audio_features,spotify:track:4ZNUKBCXaU3SC7wCDXD7yw,https://api.spotify.com/v1/tracks/4ZNUKBCXaU3SC7wCDXD7yw,https://api.spotify.com/v1/audio-analysis/4ZNUKBCXaU3SC7wCDXD7yw,184627,4,not_hot,80,14
"10,000 maniacs",cherry tree,2fyrd12bgmdSd0OgmCRN2H,0.605,0.606,9,-15.816,1,0.0337,0.00692,5.89e-06,0.251,0.843,140.073,audio_features,spotify:track:2fyrd12bgmdSd0OgmCRN2H,https://api.spotify.com/v1/tracks/2fyrd12bgmdSd0OgmCRN2H,https://api.spotify.com/v1/audio-analysis/2fyrd12bgmdSd0OgmCRN2H,191827,4,not_hot,266,11
paul hardcastle,just for money,4TjX5UTdTrdmnMCi5bcTwf,0.698,0.642,7,-10.102,0,0.0363,0.0492,0.911,0.0903,0.9,98.338,audio_features,spotify:track:4TjX5UTdTrdmnMCi5bcTwf,https://api.spotify.com/v1/tracks/4TjX5UTdTrdmnMCi5bcTwf,https://api.spotify.com/v1/audio-analysis/4TjX5UTdTrdmnMCi5bcTwf,251973,4,not_hot,245,18
alice in chains,hate to feel,0rglK8l5QBSADvao8n4d2N,0.293,0.909,8,-5.394,1,0.0955,0.115,0.0,0.0512,0.114,138.561,audio_features,spotify:track:0rglK8l5QBSADvao8n4d2N,https://api.spotify.com/v1/tracks/0rglK8l5QBSADvao8n4d2N,https://api.spotify.com/v1/audio-analysis/0rglK8l5QBSADvao8n4d2N,316200,4,not_hot,210,12
trisha yearwood,you say you will,2ulBBx6YQ3qY3ci34RadtN,0.783,0.698,3,-8.268,1,0.0323,0.522,2.52e-06,0.0754,0.758,124.996,audio_features,spotify:track:2ulBBx6YQ3qY3ci34RadtN,https://api.spotify.com/v1/tracks/2ulBBx6YQ3qY3ci34RadtN,https://api.spotify.com/v1/audio-analysis/2ulBBx6YQ3qY3ci34RadtN,248200,4,not_hot,205,18
kansas,relentless,2JTBNz8VZx7i38pcPROWuz,0.54,0.62,0,-8.147,1,0.0415,0.115,0.0123,0.12,0.354,163.762,audio_features,spotify:track:2JTBNz8VZx7i38pcPROWuz,https://api.spotify.com/v1/tracks/2JTBNz8VZx7i38pcPROWuz,https://api.spotify.com/v1/audio-analysis/2JTBNz8VZx7i38pcPROWuz,244427,4,not_hot,203,17
glen campbell,(sittin' on) the dock of the bay,3zBhihYUHBmGd2bcQIobrF,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,audio_features,spotify:track:3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/tracks/3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/audio-analysis/3zBhihYUHBmGd2bcQIobrF,163756,4,not_hot,150,5
waylon jennings,(sittin' on) the dock of the bay,3zBhihYUHBmGd2bcQIobrF,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,audio_features,spotify:track:3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/tracks/3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/audio-analysis/3zBhihYUHBmGd2bcQIobrF,163756,4,not_hot,150,5
ty segall,goodbye bread,64eEA41fT8fejJDUXZdG48,0.293,0.386,2,-7.851,1,0.0327,0.000323,0.308,0.0993,0.369,125.537,audio_features,spotify:track:64eEA41fT8fejJDUXZdG48,https://api.spotify.com/v1/tracks/64eEA41fT8fejJDUXZdG48,https://api.spotify.com/v1/audio-analysis/64eEA41fT8fejJDUXZdG48,204733,4,not_hot,163,24
debbie davies,life of the party,6bFGodepI4y7w4AJBcCB1E,0.762,0.757,1,-8.459,1,0.0347,0.000565,0.301,0.0495,0.755,126.206,audio_features,spotify:track:6bFGodepI4y7w4AJBcCB1E,https://api.spotify.com/v1/tracks/6bFGodepI4y7w4AJBcCB1E,https://api.spotify.com/v1/audio-analysis/6bFGodepI4y7w4AJBcCB1E,425560,4,not_hot,-1,29
blind boy fuller,i crave my pig meat,3xqLPuGnb7779XCrm7MzJF,0.619,0.28,5,-13.28,1,0.0907,0.993,0.00152,0.133,0.632,92.556,audio_features,spotify:track:3xqLPuGnb7779XCrm7MzJF,https://api.spotify.com/v1/tracks/3xqLPuGnb7779XCrm7MzJF,https://api.spotify.com/v1/audio-analysis/3xqLPuGnb7779XCrm7MzJF,171640,4,not_hot,153,13
dire straits,so far away,134JuWUat5SCHkIYEtRvO7,0.714,0.523,4,-9.718,1,0.028,0.23,0.0699,0.0612,0.674,114.329,audio_features,spotify:track:134JuWUat5SCHkIYEtRvO7,https://api.spotify.com/v1/tracks/134JuWUat5SCHkIYEtRvO7,https://api.spotify.com/v1/audio-analysis/134JuWUat5SCHkIYEtRvO7,243467,4,not_hot,222,17
queen,you're my best friend,4OKf7CcYuw5H2HptkcKxcP,0.518,0.761,0,-7.025,1,0.0452,0.158,0.00765,0.0715,0.576,118.738,audio_features,spotify:track:4OKf7CcYuw5H2HptkcKxcP,https://api.spotify.com/v1/tracks/4OKf7CcYuw5H2HptkcKxcP,https://api.spotify.com/v1/audio-analysis/4OKf7CcYuw5H2HptkcKxcP,170800,4,not_hot,45,13
sonny boy williamson ii,checkin' up on my baby,1aHR9fHIvmcNQ9oOVqQExT,0.827,0.396,9,-11.511,1,0.0388,0.616,0.00533,0.126,0.586,110.997,audio_features,spotify:track:1aHR9fHIvmcNQ9oOVqQExT,https://api.spotify.com/v1/tracks/1aHR9fHIvmcNQ9oOVqQExT,https://api.spotify.com/v1/audio-analysis/1aHR9fHIvmcNQ9oOVqQExT,156867,4,not_hot,121,19
sly & robbie,roxanne,3EYOJ48Et32uATr9ZmLnAo,0.618,0.748,0,-8.905,1,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,audio_features,spotify:track:3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/tracks/3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/audio-analysis/3EYOJ48Et32uATr9ZmLnAo,191947,4,not_hot,266,11
fall out boy,"champagne for my real friends, real pain for my sham friends",78A2FZKzGtkaIIlov5te9S,0.445,0.964,0,-3.278,1,0.0803,0.000553,0.0,0.696,0.511,160.153,audio_features,spotify:track:78A2FZKzGtkaIIlov5te9S,https://api.spotify.com/v1/tracks/78A2FZKzGtkaIIlov5te9S,https://api.spotify.com/v1/audio-analysis/78A2FZKzGtkaIIlov5te9S,203813,4,not_hot,192,24
oi va voi,yesterday's mistakes,3bt8oOqjFtoeo243jsNmf3,0.604,0.63,9,-7.805,0,0.0464,0.095,6.16e-05,0.217,0.225,139.95,audio_features,spotify:track:3bt8oOqjFtoeo243jsNmf3,https://api.spotify.com/v1/tracks/3bt8oOqjFtoeo243jsNmf3,https://api.spotify.com/v1/audio-analysis/3bt8oOqjFtoeo243jsNmf3,280400,4,not_hot,86,7
black uhuru,guess who's coming to dinner,5KA5o4azieJAG8O4BOTvJO,0.8,0.548,1,-16.243,1,0.0528,0.0326,0.0054,0.0633,0.925,134.942,audio_features,spotify:track:5KA5o4azieJAG8O4BOTvJO,https://api.spotify.com/v1/tracks/5KA5o4azieJAG8O4BOTvJO,https://api.spotify.com/v1/audio-analysis/5KA5o4azieJAG8O4BOTvJO,381307,4,not_hot,-1,29
deep purple,highway star,4gVTozEmzwAUXpwj3jEetX,0.298,0.895,9,-7.647,0,0.0547,0.0283,0.00574,0.305,0.544,173.737,audio_features,spotify:track:4gVTozEmzwAUXpwj3jEetX,https://api.spotify.com/v1/tracks/4gVTozEmzwAUXpwj3jEetX,https://api.spotify.com/v1/audio-analysis/4gVTozEmzwAUXpwj3jEetX,368507,4,not_hot,211,16
lavern baker,"touch me, lord jesus",4U9gm9Icd8rzJoVb8siDED,0.498,0.492,8,-10.976,0,0.0889,0.822,0.0,0.0902,0.598,137.958,audio_features,spotify:track:4U9gm9Icd8rzJoVb8siDED,https://api.spotify.com/v1/tracks/4U9gm9Icd8rzJoVb8siDED,https://api.spotify.com/v1/audio-analysis/4U9gm9Icd8rzJoVb8siDED,191338,4,not_hot,217,11
floetry,say yes,6GGtHZgBycCgGBUhZo81xe,0.49,0.352,6,-11.577,0,0.0254,0.709,0.0856,0.114,0.166,99.992,audio_features,spotify:track:6GGtHZgBycCgGBUhZo81xe,https://api.spotify.com/v1/tracks/6GGtHZgBycCgGBUhZo81xe,https://api.spotify.com/v1/audio-analysis/6GGtHZgBycCgGBUhZo81xe,209156,4,not_hot,-1,26
the civil wars,barton hollow,6ZOBY9RG2tcxXX0ohKtfRc,0.421,0.659,2,-7.339,1,0.0302,0.125,0.0,0.0857,0.436,90.913,audio_features,spotify:track:6ZOBY9RG2tcxXX0ohKtfRc,https://api.spotify.com/v1/tracks/6ZOBY9RG2tcxXX0ohKtfRc,https://api.spotify.com/v1/audio-analysis/6ZOBY9RG2tcxXX0ohKtfRc,205773,4,not_hot,132,24
duran duran,my own way,39lSeqnyjZJejRuaREfyLL,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,audio_features,spotify:track:39lSeqnyjZJejRuaREfyLL,https://api.spotify.com/v1/tracks/39lSeqnyjZJejRuaREfyLL,https://api.spotify.com/v1/audio-analysis/39lSeqnyjZJejRuaREfyLL,220627,4,not_hot,237,15
joya landis,moonlight lover,499BkazqbTBY2JWeCAxKdl,0.715,0.505,5,-11.159,1,0.0511,0.162,0.00473,0.0556,0.612,80.832,audio_features,spotify:track:499BkazqbTBY2JWeCAxKdl,https://api.spotify.com/v1/tracks/499BkazqbTBY2JWeCAxKdl,https://api.spotify.com/v1/audio-analysis/499BkazqbTBY2JWeCAxKdl,143893,4,not_hot,95,0
soja,shadow,7kMnqTDJm3aPibKgz46eLe,0.811,0.638,0,-5.339,1,0.0376,0.388,0.0,0.102,0.749,139.934,audio_features,spotify:track:7kMnqTDJm3aPibKgz46eLe,https://api.spotify.com/v1/tracks/7kMnqTDJm3aPibKgz46eLe,https://api.spotify.com/v1/audio-analysis/7kMnqTDJm3aPibKgz46eLe,209033,4,not_hot,-1,26
soja,911,7kMnqTDJm3aPibKgz46eLe,0.811,0.638,0,-5.339,1,0.0376,0.388,0.0,0.102,0.749,139.934,audio_features,spotify:track:7kMnqTDJm3aPibKgz46eLe,https://api.spotify.com/v1/tracks/7kMnqTDJm3aPibKgz46eLe,https://api.spotify.com/v1/audio-analysis/7kMnqTDJm3aPibKgz46eLe,209033,4,not_hot,235,26
clay walker,you're my witness,0158TMiGmHyibaDeaUKayX,0.635,0.758,7,-5.772,1,0.0243,0.00643,0.0,0.229,0.322,113.002,audio_features,spotify:track:0158TMiGmHyibaDeaUKayX,https://api.spotify.com/v1/tracks/0158TMiGmHyibaDeaUKayX,https://api.spotify.com/v1/audio-analysis/0158TMiGmHyibaDeaUKayX,209253,4,not_hot,267,26
gregory isaacs,night nurse,4DQttwipnILl88cru3BRZx,0.824,0.366,7,-10.96,1,0.145,0.039,0.106,0.0403,0.895,73.949,audio_features,spotify:track:4DQttwipnILl88cru3BRZx,https://api.spotify.com/v1/tracks/4DQttwipnILl88cru3BRZx,https://api.spotify.com/v1/audio-analysis/4DQttwipnILl88cru3BRZx,249533,4,not_hot,225,18
nina simone,the black swan,5CKHhg31HcYYhwUeeGqvhq,0.687,0.51,10,-8.501,1,0.076,0.745,0.0,0.117,0.666,122.253,audio_features,spotify:track:5CKHhg31HcYYhwUeeGqvhq,https://api.spotify.com/v1/tracks/5CKHhg31HcYYhwUeeGqvhq,https://api.spotify.com/v1/audio-analysis/5CKHhg31HcYYhwUeeGqvhq,188613,4,not_hot,111,11
nina simone,if i should lose you,5CKHhg31HcYYhwUeeGqvhq,0.687,0.51,10,-8.501,1,0.076,0.745,0.0,0.117,0.666,122.253,audio_features,spotify:track:5CKHhg31HcYYhwUeeGqvhq,https://api.spotify.com/v1/tracks/5CKHhg31HcYYhwUeeGqvhq,https://api.spotify.com/v1/audio-analysis/5CKHhg31HcYYhwUeeGqvhq,188613,4,not_hot,111,11
masaki matsubara,silly crush,44MAe7e2MbOPLnP3XWC8ie,0.626,0.462,2,-11.36,1,0.0715,0.0175,1.44e-06,0.067,0.672,102.35,audio_features,spotify:track:44MAe7e2MbOPLnP3XWC8ie,https://api.spotify.com/v1/tracks/44MAe7e2MbOPLnP3XWC8ie,https://api.spotify.com/v1/audio-analysis/44MAe7e2MbOPLnP3XWC8ie,251000,4,not_hot,275,18
the drifters,moonlight bay,65jrjEhWfAvysKfnojk1i0,0.747,0.226,7,-13.635,1,0.0414,0.908,0.000168,0.107,0.778,123.792,audio_features,spotify:track:65jrjEhWfAvysKfnojk1i0,https://api.spotify.com/v1/tracks/65jrjEhWfAvysKfnojk1i0,https://api.spotify.com/v1/audio-analysis/65jrjEhWfAvysKfnojk1i0,161960,4,not_hot,8,5
special efx,two hearts,3rAZYyztPLBaQ7TTXdxk7m,0.448,0.434,0,-8.483,1,0.0677,0.546,0.0,0.0985,0.478,158.616,audio_features,spotify:track:3rAZYyztPLBaQ7TTXdxk7m,https://api.spotify.com/v1/tracks/3rAZYyztPLBaQ7TTXdxk7m,https://api.spotify.com/v1/audio-analysis/3rAZYyztPLBaQ7TTXdxk7m,246796,4,not_hot,223,18
chadwick stokes,camilo,4G3PTss3mU33Tau7t4KbwE,0.721,0.637,9,-5.134,1,0.286,0.0406,0.0,0.0525,0.691,193.922,audio_features,spotify:track:4G3PTss3mU33Tau7t4KbwE,https://api.spotify.com/v1/tracks/4G3PTss3mU33Tau7t4KbwE,https://api.spotify.com/v1/audio-analysis/4G3PTss3mU33Tau7t4KbwE,222680,4,not_hot,286,15
eddie kendricks,shoeshine boy,1vIsPpjkRBJyFBbYdQNopN,0.641,0.661,2,-10.621,1,0.0491,0.326,2.46e-05,0.11,0.941,167.201,audio_features,spotify:track:1vIsPpjkRBJyFBbYdQNopN,https://api.spotify.com/v1/tracks/1vIsPpjkRBJyFBbYdQNopN,https://api.spotify.com/v1/audio-analysis/1vIsPpjkRBJyFBbYdQNopN,195493,4,not_hot,81,32
john hartford,lorena,1FGs5aidfaFFH55Ob1Ovwq,0.545,0.192,4,-17.434,1,0.0336,0.849,0.00592,0.189,0.657,160.559,audio_features,spotify:track:1FGs5aidfaFFH55Ob1Ovwq,https://api.spotify.com/v1/tracks/1FGs5aidfaFFH55Ob1Ovwq,https://api.spotify.com/v1/audio-analysis/1FGs5aidfaFFH55Ob1Ovwq,281800,4,not_hot,87,7
khalid,vertigo,7KQejvX8GC4qMjB8vWSp2p,0.536,0.59,2,-6.57,1,0.239,0.107,0.000351,0.129,0.257,180.135,audio_features,spotify:track:7KQejvX8GC4qMjB8vWSp2p,https://api.spotify.com/v1/tracks/7KQejvX8GC4qMjB8vWSp2p,https://api.spotify.com/v1/audio-analysis/7KQejvX8GC4qMjB8vWSp2p,179758,4,not_hot,129,8
j. roddy walston & the business,brave man's death,38NtWi3r01Yso50te4Ra6a,0.236,0.0513,5,-18.378,0,0.0386,0.965,0.891,0.176,0.101,89.212,audio_features,spotify:track:38NtWi3r01Yso50te4Ra6a,https://api.spotify.com/v1/tracks/38NtWi3r01Yso50te4Ra6a,https://api.spotify.com/v1/audio-analysis/38NtWi3r01Yso50te4Ra6a,61538,4,not_hot,281,2
ziggy marley & the melody makers,all day all night,5LSvl02VnBDcJ3Ib10B8j0,0.658,0.536,0,-10.799,0,0.227,0.0689,0.0,0.0895,0.763,103.096,audio_features,spotify:track:5LSvl02VnBDcJ3Ib10B8j0,https://api.spotify.com/v1/tracks/5LSvl02VnBDcJ3Ib10B8j0,https://api.spotify.com/v1/audio-analysis/5LSvl02VnBDcJ3Ib10B8j0,254000,3,not_hot,207,18
t. rex,broken hearted blues,6FsQrRpBLgsrFeAeiQqytm,0.729,0.818,2,-9.992,1,0.0732,0.157,0.284,0.195,0.906,125.814,audio_features,spotify:track:6FsQrRpBLgsrFeAeiQqytm,https://api.spotify.com/v1/tracks/6FsQrRpBLgsrFeAeiQqytm,https://api.spotify.com/v1/audio-analysis/6FsQrRpBLgsrFeAeiQqytm,267000,4,not_hot,279,6
t. rex,pain and love,6FsQrRpBLgsrFeAeiQqytm,0.729,0.818,2,-9.992,1,0.0732,0.157,0.284,0.195,0.906,125.814,audio_features,spotify:track:6FsQrRpBLgsrFeAeiQqytm,https://api.spotify.com/v1/tracks/6FsQrRpBLgsrFeAeiQqytm,https://api.spotify.com/v1/audio-analysis/6FsQrRpBLgsrFeAeiQqytm,267000,4,not_hot,279,6
mark chesnutt,"woman, sensuous woman",0wYDjLEGmgMIRfgDQsBRxg,0.666,0.504,8,-13.017,1,0.0349,0.0156,0.000198,0.32,0.718,122.598,audio_features,spotify:track:0wYDjLEGmgMIRfgDQsBRxg,https://api.spotify.com/v1/tracks/0wYDjLEGmgMIRfgDQsBRxg,https://api.spotify.com/v1/audio-analysis/0wYDjLEGmgMIRfgDQsBRxg,192093,4,not_hot,266,11
gentle giant,experience,3KUzngWbwJ5a38toqxM1HY,0.449,0.836,4,-9.13,1,0.0808,0.000757,0.867,0.146,0.33,142.045,audio_features,spotify:track:3KUzngWbwJ5a38toqxM1HY,https://api.spotify.com/v1/tracks/3KUzngWbwJ5a38toqxM1HY,https://api.spotify.com/v1/audio-analysis/3KUzngWbwJ5a38toqxM1HY,213803,4,not_hot,294,9
shaggy,what's love (feat. akon),2mKouqwAIdQnMP43zxR89r,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,audio_features,spotify:track:2mKouqwAIdQnMP43zxR89r,https://api.spotify.com/v1/tracks/2mKouqwAIdQnMP43zxR89r,https://api.spotify.com/v1/audio-analysis/2mKouqwAIdQnMP43zxR89r,267093,4,not_hot,279,6
hasil adkins,get outta my car,33xkDP7Dvneo7AqXDtpuBV,0.428,0.923,4,-4.254,1,0.171,0.192,0.000534,0.187,0.533,171.285,audio_features,spotify:track:33xkDP7Dvneo7AqXDtpuBV,https://api.spotify.com/v1/tracks/33xkDP7Dvneo7AqXDtpuBV,https://api.spotify.com/v1/audio-analysis/33xkDP7Dvneo7AqXDtpuBV,230493,4,not_hot,261,1
girl in red,summer depression,3SEZEyvEALlomED5xFeqOs,0.693,0.308,9,-15.635,1,0.0442,0.645,0.476,0.127,0.677,129.943,audio_features,spotify:track:3SEZEyvEALlomED5xFeqOs,https://api.spotify.com/v1/tracks/3SEZEyvEALlomED5xFeqOs,https://api.spotify.com/v1/audio-analysis/3SEZEyvEALlomED5xFeqOs,151693,4,not_hot,249,19
of monsters and men,little talks,2QacDqNVBIDfsUrLNPizOR,0.648,0.266,0,-10.197,1,0.0467,0.292,0.00121,0.115,0.0863,77.606,audio_features,spotify:track:2QacDqNVBIDfsUrLNPizOR,https://api.spotify.com/v1/tracks/2QacDqNVBIDfsUrLNPizOR,https://api.spotify.com/v1/audio-analysis/2QacDqNVBIDfsUrLNPizOR,226317,4,not_hot,200,1
the youngbloods,that's how strong my love is,6QPqf4WqwZkxM68bGipzvP,0.691,0.231,11,-10.512,1,0.0471,0.815,0.0,0.103,0.298,85.153,audio_features,spotify:track:6QPqf4WqwZkxM68bGipzvP,https://api.spotify.com/v1/tracks/6QPqf4WqwZkxM68bGipzvP,https://api.spotify.com/v1/audio-analysis/6QPqf4WqwZkxM68bGipzvP,200613,4,not_hot,219,4
morphine,radar,3IGX2zBWkTGi3EfFMYzJrs,0.389,0.693,11,-6.537,1,0.235,0.178,0.000866,0.127,0.513,80.882,audio_features,spotify:track:3IGX2zBWkTGi3EfFMYzJrs,https://api.spotify.com/v1/tracks/3IGX2zBWkTGi3EfFMYzJrs,https://api.spotify.com/v1/audio-analysis/3IGX2zBWkTGi3EfFMYzJrs,117072,4,not_hot,19,2
